start_date_time,RCORR_P
2019-05-01 07:55:00,126.340
2019-05-01 07:56:00,131.900
2019-05-01 07:57:00,129.060
2019-05-01 07:58:00,125.990
2019-05-01 07:59:00,132.610
2019-05-01 08:00:00,126.210
2019-05-01 08:01:00,138.900
2019-05-01 08:02:00,129.530
2019-05-01 08:03:00,132.340
2019-05-01 08:04:00,122.020
2019-05-01 08:05:00,126.870
2019-05-01 08:06:00,125.340
2019-05-01 08:07:00,127.710
2019-05-01 08:08:00,126.550
2019-05-01 08:09:00,125.640
2019-05-01 08:10:00,122.640
2019-05-01 08:11:00,127.300
2019-05-01 08:12:00,130.600
2019-05-01 08:13:00,129.010
2019-05-01 08:14:00,128.510
2019-05-01 08:15:00,129.260
2019-05-01 08:16:00,124.380
2019-05-01 08:17:00,132.060
2019-05-01 08:18:00,129.500
2019-05-01 08:19:00,123.390
2019-05-01 08:20:00,129.560
2019-05-01 08:21:00,130.330
2019-05-01 08:22:00,128.420
2019-05-01 08:23:00,134.540
2019-05-01 08:24:00,131.660
2019-05-01 08:25:00,134.790
2019-05-01 08:26:00,125.300
2019-05-01 08:27:00,120.540
2019-05-01 08:28:00,134.370
2019-05-01 08:29:00,130.250
2019-05-01 08:30:00,124.190
2019-05-01 08:31:00,124.660
2019-05-01 08:32:00,133.980
2019-05-01 08:33:00,129.130
2019-05-01 08:34:00,127.650
2019-05-01 08:35:00,126.920
2019-05-01 08:36:00,132.860
2019-05-01 08:37:00,124.410
2019-05-01 08:38:00,133.970
2019-05-01 08:39:00,131.970
2019-05-01 08:40:00,131.540
2019-05-01 08:41:00,128.500
2019-05-01 08:42:00,130.040
2019-05-01 08:43:00,134.140
2019-05-01 08:44:00,124.730
2019-05-01 08:45:00,127.290
2019-05-01 08:46:00,125.570
2019-05-01 08:47:00,127.490
2019-05-01 08:48:00,136.440
2019-05-01 08:49:00,133.840
2019-05-01 08:50:00,123.710
2019-05-01 08:51:00,129.180
2019-05-01 08:52:00,130.490
2019-05-01 08:53:00,130.960
2019-05-01 08:54:00,129.520
2019-05-01 08:55:00,133.210
2019-05-01 08:56:00,128.680
2019-05-01 08:57:00,126.820
2019-05-01 08:58:00,133.500
2019-05-01 08:59:00,128.110
2019-05-01 09:00:00,137.380
2019-05-01 09:01:00,136.030
2019-05-01 09:02:00,127.180
2019-05-01 09:03:00,122.590
2019-05-01 09:04:00,129.810
2019-05-01 09:05:00,132.470
2019-05-01 09:06:00,133.360
2019-05-01 09:07:00,133.640
2019-05-01 09:08:00,127.330
2019-05-01 09:09:00,126.700
2019-05-01 09:10:00,130.030
2019-05-01 09:11:00,121.870
2019-05-01 09:12:00,130.390
2019-05-01 09:13:00,133.380
2019-05-01 09:14:00,134.660
2019-05-01 09:15:00,133.710
2019-05-01 09:16:00,137.530
2019-05-01 09:17:00,134.450
2019-05-01 09:18:00,130.140
2019-05-01 09:19:00,132.320
2019-05-01 09:20:00,130.460
2019-05-01 09:21:00,134.240
2019-05-01 09:22:00,130.750
2019-05-01 09:23:00,133.040
2019-05-01 09:24:00,130.180
2019-05-01 09:25:00,124.860
2019-05-01 09:26:00,132.510
2019-05-01 09:27:00,124.320
2019-05-01 09:28:00,131.830
2019-05-01 09:29:00,132.770
2019-05-01 09:30:00,129.630
2019-05-01 09:31:00,133.670
2019-05-01 09:32:00,123.380
2019-05-01 09:33:00,133.680
2019-05-01 09:34:00,123.710
2019-05-01 09:35:00,128.620
2019-05-01 09:36:00,127.770
2019-05-01 09:37:00,126.090
2019-05-01 09:38:00,126.860
2019-05-01 09:39:00,127.170
2019-05-01 09:40:00,130.570
2019-05-01 09:41:00,132.630
2019-05-01 09:42:00,125.060
2019-05-01 09:43:00,132.150
2019-05-01 09:44:00,128.250
2019-05-01 09:45:00,131.250
2019-05-01 09:46:00,122.240
2019-05-01 09:47:00,132.570
2019-05-01 09:48:00,134.410
2019-05-01 09:49:00,127.670
2019-05-01 09:50:00,134.860
2019-05-01 09:51:00,135.720
2019-05-01 09:52:00,126.010
2019-05-01 09:53:00,133.930
2019-05-01 09:54:00,129.760
2019-05-01 09:55:00,132.140
2019-05-01 09:56:00,122.460
2019-05-01 09:57:00,127.700
2019-05-01 09:58:00,126.060
2019-05-01 09:59:00,129.210
2019-05-01 10:00:00,137.370
2019-05-01 10:01:00,140.080
2019-05-01 10:02:00,138.070
2019-05-01 10:03:00,128.150
2019-05-01 10:04:00,128.670
2019-05-01 10:05:00,126.660
2019-05-01 10:06:00,126.790
2019-05-01 10:07:00,125.010
2019-05-01 10:08:00,131.350
2019-05-01 10:09:00,122.640
2019-05-01 10:10:00,128.770
2019-05-01 10:11:00,130.400
2019-05-01 10:12:00,123.510
2019-05-01 10:13:00,130.390
2019-05-01 10:14:00,128.810
2019-05-01 10:15:00,123.600
2019-05-01 10:16:00,125.180
2019-05-01 10:17:00,125.750
2019-05-01 10:18:00,127.820
2019-05-01 10:19:00,134.320
2019-05-01 10:20:00,125.820
2019-05-01 10:21:00,125.810
2019-05-01 10:22:00,131.130
2019-05-01 10:23:00,126.980
2019-05-01 10:24:00,133.820
2019-05-01 10:25:00,125.550
2019-05-01 10:26:00,132.780
2019-05-01 10:27:00,122.340
2019-05-01 10:28:00,123.380
2019-05-01 10:29:00,125.700
2019-05-01 10:30:00,122.910
2019-05-01 10:31:00,135.090
2019-05-01 10:32:00,124.390
2019-05-01 10:33:00,133.300
2019-05-01 10:34:00,126.460
2019-05-01 10:35:00,127.220
2019-05-01 10:36:00,130.260
2019-05-01 10:37:00,138.180
2019-05-01 10:38:00,130.740
2019-05-01 10:39:00,129.190
2019-05-01 10:40:00,124.510
2019-05-01 10:41:00,125.310
2019-05-01 10:42:00,130.420
2019-05-01 10:43:00,128.110
2019-05-01 10:44:00,130.800
2019-05-01 10:45:00,125.160
2019-05-01 10:46:00,127.680
2019-05-01 10:47:00,121.850
2019-05-01 10:48:00,129.380
2019-05-01 10:49:00,129.800
2019-05-01 10:50:00,125.960
2019-05-01 10:51:00,132.040
2019-05-01 10:52:00,132.790
2019-05-01 10:53:00,124.810
2019-05-01 10:54:00,132.380
2019-05-01 10:55:00,132.040
2019-05-01 10:56:00,126.140
2019-05-01 10:57:00,129.100
2019-05-01 10:58:00,130.160
2019-05-01 10:59:00,129.240
2019-05-01 11:00:00,125.370
2019-05-01 11:01:00,122.190
2019-05-01 11:02:00,130.790
2019-05-01 11:03:00,129.480
2019-05-01 11:04:00,133.460
2019-05-01 11:05:00,132.000
2019-05-01 11:06:00,135.100
2019-05-01 11:07:00,128.380
2019-05-01 11:08:00,132.960
2019-05-01 11:09:00,123.900
2019-05-01 11:10:00,128.100
2019-05-01 11:11:00,136.870
2019-05-01 11:12:00,132.540
2019-05-01 11:13:00,125.710
2019-05-01 11:14:00,122.610
2019-05-01 11:15:00,131.980
2019-05-01 11:16:00,124.310
2019-05-01 11:17:00,132.110
2019-05-01 11:18:00,128.260
2019-05-01 11:19:00,125.790
2019-05-01 11:20:00,131.180
2019-05-01 11:21:00,127.050
2019-05-01 11:22:00,139.600
2019-05-01 11:23:00,131.440
2019-05-01 11:24:00,131.380
2019-05-01 11:25:00,126.920
2019-05-01 11:26:00,139.910
2019-05-01 11:27:00,133.670
2019-05-01 11:28:00,125.780
2019-05-01 11:29:00,133.300
2019-05-01 11:30:00,134.950
2019-05-01 11:31:00,132.700
2019-05-01 11:32:00,129.230
2019-05-01 11:33:00,126.660
2019-05-01 11:34:00,123.420
2019-05-01 11:35:00,136.380
2019-05-01 11:36:00,125.820
2019-05-01 11:37:00,120.520
2019-05-01 11:38:00,126.900
2019-05-01 11:39:00,124.870
2019-05-01 11:40:00,130.500
2019-05-01 11:41:00,136.770
2019-05-01 11:42:00,135.090
2019-05-01 11:43:00,117.130
2019-05-01 11:44:00,129.790
2019-05-01 11:45:00,131.060
2019-05-01 11:46:00,133.950
2019-05-01 11:47:00,135.440
2019-05-01 11:48:00,134.800
2019-05-01 11:49:00,125.900
2019-05-01 11:50:00,129.270
2019-05-01 11:51:00,126.650
2019-05-01 11:52:00,133.590
2019-05-01 11:53:00,128.450
2019-05-01 11:54:00,131.530
2019-05-01 11:55:00,117.320
2019-05-01 11:56:00,126.960
2019-05-01 11:57:00,129.520
2019-05-01 11:58:00,129.600
2019-05-01 11:59:00,136.610
2019-05-01 12:00:00,130.750
2019-05-01 12:01:00,126.490
2019-05-01 12:02:00,128.720
2019-05-01 12:03:00,127.730
2019-05-01 12:04:00,123.280
2019-05-01 12:05:00,131.890
2019-05-01 12:06:00,127.230
2019-05-01 12:07:00,129.820
2019-05-01 12:08:00,125.290
2019-05-01 12:09:00,127.750
2019-05-01 12:10:00,131.670
2019-05-01 12:11:00,120.590
2019-05-01 12:12:00,125.670
2019-05-01 12:13:00,130.880
2019-05-01 12:14:00,130.240
2019-05-01 12:15:00,127.740
2019-05-01 12:16:00,125.910
2019-05-01 12:17:00,128.640
2019-05-01 12:18:00,132.210
2019-05-01 12:19:00,132.750
2019-05-01 12:20:00,125.400
2019-05-01 12:21:00,127.470
2019-05-01 12:22:00,128.060
2019-05-01 12:23:00,127.010
2019-05-01 12:24:00,134.010
2019-05-01 12:25:00,123.350
2019-05-01 12:26:00,132.710
2019-05-01 12:27:00,132.030
2019-05-01 12:28:00,125.730
2019-05-01 12:29:00,133.180
2019-05-01 12:30:00,129.390
2019-05-01 12:31:00,125.170
2019-05-01 12:32:00,132.610
2019-05-01 12:33:00,127.170
2019-05-01 12:34:00,127.040
2019-05-01 12:35:00,129.070
2019-05-01 12:36:00,133.850
2019-05-01 12:37:00,129.040
2019-05-01 12:38:00,133.100
2019-05-01 12:39:00,128.040
2019-05-01 12:40:00,134.200
2019-05-01 12:41:00,130.870
2019-05-01 12:42:00,129.870
2019-05-01 12:43:00,127.780
2019-05-01 12:44:00,130.110
2019-05-01 12:45:00,130.500
2019-05-01 12:46:00,122.410
2019-05-01 12:47:00,132.390
2019-05-01 12:48:00,131.350
2019-05-01 12:49:00,126.420
2019-05-01 12:50:00,130.340
2019-05-01 12:51:00,128.420
2019-05-01 12:52:00,129.080
2019-05-01 12:53:00,131.480
2019-05-01 12:54:00,135.160
2019-05-01 12:55:00,122.070
2019-05-01 12:56:00,125.350
2019-05-01 12:57:00,125.080
2019-05-01 12:58:00,129.920
2019-05-01 12:59:00,131.830
2019-05-01 13:00:00,136.200
2019-05-01 13:01:00,129.560
2019-05-01 13:02:00,126.660
2019-05-01 13:03:00,116.740
2019-05-01 13:04:00,135.610
2019-05-01 13:05:00,125.140
2019-05-01 13:06:00,125.250
2019-05-01 13:07:00,132.540
2019-05-01 13:08:00,128.860
2019-05-01 13:09:00,132.600
2019-05-01 13:10:00,131.490
2019-05-01 13:11:00,130.570
2019-05-01 13:12:00,121.570
2019-05-01 13:13:00,140.600
2019-05-01 13:14:00,121.710
2019-05-01 13:15:00,127.490
2019-05-01 13:16:00,129.060
2019-05-01 13:17:00,127.990
2019-05-01 13:18:00,131.540
2019-05-01 13:19:00,123.890
2019-05-01 13:20:00,129.280
2019-05-01 13:21:00,128.070
2019-05-01 13:22:00,135.840
2019-05-01 13:23:00,128.600
2019-05-01 13:24:00,127.470
2019-05-01 13:25:00,132.000
2019-05-01 13:26:00,124.910
2019-05-01 13:27:00,122.100
2019-05-01 13:28:00,128.510
2019-05-01 13:29:00,127.270
2019-05-01 13:30:00,120.260
2019-05-01 13:31:00,123.610
2019-05-01 13:32:00,125.020
2019-05-01 13:33:00,123.000
2019-05-01 13:34:00,127.830
2019-05-01 13:35:00,127.180
2019-05-01 13:36:00,125.860
2019-05-01 13:37:00,129.820
2019-05-01 13:38:00,133.780
2019-05-01 13:39:00,126.380
